Candidate_SLEOP_ID,Candidate_SLEOP_UUID,CandidateFullname,CandidateFirstName,CandidateOtherNames,CandidateSurname,CandidatePoliticalPartyID,CandidatePoliticalParty,CandidatePoliticalPartyLongName,CandidatePoliticalPartyColor,CandidatePoliticalPartyLogo,SLEOP_ID,SLOEDP_UUID,ElectionDate,ElectionType,ResultType,ElectionRegion,ElectionDistrict,ElectionConstituency,ElectionWard,ElectionPollingCentre,ValidVotes,ValidVotesPercent,ElectionRound,ResultStatus,Winner
32,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Julius Maada Wonie Bio",Julius,"Maada Wonie",Bio,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9088,e7aeaab9-0a18-429d-bcc5-8ddcb8cacbd2,2012,Presidential,"Regional Results",Northern,,,,,"48,858",6.43,"Round 1","Certified Results",No
77,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,"Kandeh Kolleh Yumkella",Kandeh,Kolleh,Yumkella,22,NGC,"National Grand Coalition",4b0082,/sites/default/files/party-logos/ngc-party-logo.jpeg,1753,e14cb9e5-90a6-4962-8d90-c2fa08f154a8,2018,Presidential,"Regional Results",Western,,,,,"48,590",6.64,"Round 1","Certified Results",No
41,944b8117-bd7b-4678-885b-5cd237d9ecb8,"Thaimu Bangura",Thaimu,,Bangura,682,PDP,"People's Democratic Party",1E90FF,/sites/default/files/party-logos/pdp-party.jpg,1571,17874291-193c-4d0d-b77e-0e6c7ef70b7d,1996,Presidential,"District Results",,"Western Urban",,,,"47,056",23.64,"Round 1","Certified Results",No
77,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,"Kandeh Kolleh Yumkella",Kandeh,Kolleh,Yumkella,22,NGC,"National Grand Coalition",4b0082,/sites/default/files/party-logos/ngc-party-logo.jpeg,2095,9ba0513b-d074-489a-a7c5-11b8f274b7a0,2018,Presidential,"District Results",,Kambia,,,,"46,567",43.23,"Round 1","Certified Results",Yes
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,9411,304a2edc-1555-421c-9c48-2ddc85ae34d1,2007,Presidential,"District Results",,Kono,,,,"43,556",35.10,"Round 1","Certified Results",No
45,351d7c21-45eb-4f71-8658-c463673b75c4,"Ahmad Tejan Kabbah",Ahmad,Tejan,Kabbah,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,8542,ac22bd1f-1a78-4b1e-a25f-9bb31aedc8a7,1996,Presidential,"District Results",,Kenema,,,,"43,055",79.20,"Round 1","Certified Results",Yes
32,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Julius Maada Wonie Bio",Julius,"Maada Wonie",Bio,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9236,70236192-7dcc-435c-b83c-a64c6b807742,2012,Presidential,"District Results",,Kono,,,,"42,912",37.14,"Round 1","Certified Results",No
49,91b27537-979d-426c-ba8a-c3abc330b9f4,"John Karefa-Smart",John,,Karefa-Smart,32,UNPP,"United National People's Party",cccc00,/sites/default/files/party-logos/unpp-party.jpg,8571,a4fb9777-a2ec-4e20-bdf2-3113c96f4efc,1996,Presidential,"District Results",,"Western Urban",,,,"42,620",21.41,"Round 1","Certified Results",No
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,9425,58466d12-09ee-48e4-a2bc-130d92c7ca97,2007,Presidential,"District Results",,Kenema,,,,"42,394",21.82,"Round 1","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,2096,5003a79e-7163-4952-add8-2d5853cd3e99,2018,Presidential,"District Results",,Kambia,,,,"42,335",39.30,"Round 1","Certified Results",No
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,9417,c31d9313-fd88-49a3-bf6f-3f99d7f6796e,2007,Presidential,"District Results",,Koinadugu,,,,"42,027",59.00,"Round 1","Certified Results",Yes
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,2357,25783bef-ed75-4a9a-9e86-92591afd30bf,2018,Presidential,"District Results",,Koinadugu,,,,"40,210",67.91,"Round 2","Certified Results",Yes
40,06a94065-3c97-40f6-8c5b-1ba0ee174108,"John Karimu",John,,Karimu,681,NUP,"National Unity Party",A9A9A9,/sites/default/files/party-logos/default-party-symbol.jpg,58,c6460e4d-0c48-43bc-973b-58991ba011c4,1996,Presidential,"National Results",,,,,,"39,625",5.30,"Round 1","Provisional Results",No
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,9218,9280d2a0-815f-4939-88e8-72446bd8c832,2012,Presidential,"District Results",,Kenema,,,,"39,180",18.70,"Round 1","Certified Results",No
34,d1e63ab9-f6cf-4446-84dd-7c281be790f9,"Edward Mohamed Turay",Edward,Mohamed,Turay,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,52,60fa72b4-b2f5-4eaa-beed-99fac2712173,1996,Presidential,"National Results",,,,,,"38,336",5.10,"Round 1","Provisional Results",No
35,7a8e1aa2-30a6-436f-a004-f3673ba81bc8,"Abu Aiah Koroma",Abu,Aiah,Koroma,677,DCP,"Democratic Centre Party",808080,/sites/default/files/party-logos/default-party-symbol.jpg,53,3c72008b-699e-45b7-82f9-ac5bcd90d639,1996,Presidential,"National Results",,,,,,"36,789",4.90,"Round 1","Provisional Results",No
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,9164,78a3dedb-da27-494e-89b4-cbb7fbd140e7,2012,Presidential,"District Results",,Bo,,,,"36,575",16.66,"Round 1","Certified Results",No
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,9328,09505fe4-b698-42cb-b272-0f745647b862,2007,Presidential,"Regional Results",Southern,,,,,"36,255",9.63,"Round 1","Certified Results",No
77,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,"Kandeh Kolleh Yumkella",Kandeh,Kolleh,Yumkella,22,NGC,"National Grand Coalition",4b0082,/sites/default/files/party-logos/ngc-party-logo.jpeg,1788,737838f1-78a2-48a1-9367-7d6910f9bfbc,2018,Presidential,"District Results",,"Western Urban",,,,"35,950",7.04,"Round 1","Certified Results",No
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,9506,9d4f4c10-001d-4603-9ede-7be65e092252,2002,Presidential,"District Results",,"Western Urban",,,,"35,911",28.09,"Round 1","Certified Results",No
45,351d7c21-45eb-4f71-8658-c463673b75c4,"Ahmad Tejan Kabbah",Ahmad,Tejan,Kabbah,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9544,f1034762-d1bf-4fa4-8037-4a38280730f5,2002,Presidential,"District Results",,"Port Loko",,,,"35,250",31.42,"Round 1","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,2348,de218e4e-9592-4567-9ce7-1c4fba9bb6e4,2018,Presidential,"District Results",,Kono,,,,"34,636",27.39,"Round 2","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,2111,00f7cee7-bb6a-4f00-979b-9fd722fd0dd1,2018,Presidential,"District Results",,Koinadugu,,,,"33,987",56.27,"Round 1","Certified Results",Yes
32,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Julius Maada Wonie Bio",Julius,"Maada Wonie",Bio,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,1654,ec38b658-2b56-4d29-8a60-ec4846e65a3f,2018,Presidential,"Regional Results","North West",,,,,"33,613",9.31,"Round 1","Certified Results",No
49,91b27537-979d-426c-ba8a-c3abc330b9f4,"John Karefa-Smart",John,,Karefa-Smart,32,UNPP,"United National People's Party",cccc00,/sites/default/files/party-logos/unpp-party.jpg,8562,b7172d1f-1b18-4f7a-a9b2-d27269d48c1d,1996,Presidential,"District Results",,Koinadugu,,,,"33,228",65.33,"Round 1","Certified Results",Yes
354,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,"Solomon Ekuma Dominic Berewa",Solomon,"Ekuma Dominic",Berewa,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9389,0796e43a-7304-49d2-9fb4-e55a9f537ac0,2007,Presidential,"District Results",,Pujehun,,,,"33,114",50.35,"Round 1","Certified Results",Yes
319,881629bf-f8b2-4a83-877a-0ab7540d3d49,"Alimamy Pallo Bangura",Alimamy,Pallo,Bangura,24,RUFP,"Revolutionary United Front Party",996633,/sites/default/files/party-logos/rufp-party.jpg,358,3bb9c4d6-5cb4-4f82-844b-d19e877c8c40,2002,Presidential,"National Results",,,,,,"33,084",1.73,"Round 1","Provisional Results",No
354,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,"Solomon Ekuma Dominic Berewa",Solomon,"Ekuma Dominic",Berewa,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9403,8671647e-f88f-4384-a6cd-601db7c042f8,2007,Presidential,"District Results",,Moyamba,,,,"32,258",40.41,"Round 1","Certified Results",Yes
77,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,"Kandeh Kolleh Yumkella",Kandeh,Kolleh,Yumkella,22,NGC,"National Grand Coalition",4b0082,/sites/default/files/party-logos/ngc-party-logo.jpeg,1673,cc4d039e-16a1-48f9-a10e-467c4e29844d,2018,Presidential,"Regional Results",Northern,,,,,"32,155",7.70,"Round 1","Certified Results",No
35,7a8e1aa2-30a6-436f-a004-f3673ba81bc8,"Abu Aiah Koroma",Abu,Aiah,Koroma,677,DCP,"Democratic Centre Party",808080,/sites/default/files/party-logos/default-party-symbol.jpg,777,9f6d4d96-6b04-4286-857b-c5a4b4928496,1996,Presidential,"Regional Results",Eastern,,,,,"32,098",18.64,"Round 1","Certified Results",No
45,351d7c21-45eb-4f71-8658-c463673b75c4,"Ahmad Tejan Kabbah",Ahmad,Tejan,Kabbah,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,8537,49e85e8d-e29f-4445-8d28-d0b63c9d079c,1996,Presidential,"District Results",,Kailahun,,,,"32,087",63.11,"Round 1","Certified Results",Yes
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,9446,1ff6998b-2a22-421b-b167-8e1b320a0d01,2007,Presidential,"District Results",,Bonthe,,,,"31,995",61.12,"Round 1","Certified Results",Yes
32,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Julius Maada Wonie Bio",Julius,"Maada Wonie",Bio,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9155,72fa81c3-a4d5-4625-aad1-becad5cb78b8,2012,Presidential,"District Results",,"Western Rural",,,,"31,874",23.37,"Round 1","Provisional Results",No
35,7a8e1aa2-30a6-436f-a004-f3673ba81bc8,"Abu Aiah Koroma",Abu,Aiah,Koroma,677,DCP,"Democratic Centre Party",808080,/sites/default/files/party-logos/default-party-symbol.jpg,977,cdd6b59e-9a2d-47f8-a495-22273cef99cf,1996,Presidential,"District Results",,Kono,,,,"31,155",46.54,"Round 1","Certified Results",Yes
32,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Julius Maada Wonie Bio",Julius,"Maada Wonie",Bio,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,2356,f350bd1f-8615-44d3-8b69-2f73226039ae,2018,Presidential,"District Results",,Kambia,,,,"30,155",30.25,"Round 2","Certified Results",No
32,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Julius Maada Wonie Bio",Julius,"Maada Wonie",Bio,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,1977,767522fd-15c9-40b8-b224-61a9e15bd97f,2018,Presidential,"District Results",,Kono,,,,"30,018",21.51,"Round 1","Certified Results",No
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,376,b4a2ce1e-5144-409c-923c-7faae61758ba,2012,Presidential,"National Results",,,,,,"28,944",1.29,"Round 1","Provisional Results",No
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,9245,7a33b2c1-01a3-4684-af74-620486a40bc1,2012,Presidential,"District Results",,Moyamba,,,,"28,703",26.20,"Round 1","Certified Results",No
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,9390,af9a28da-e272-4f8c-91a0-0dba7d02a674,2007,Presidential,"District Results",,Pujehun,,,,"28,625",43.52,"Round 1","Certified Results",No
367,cf0c4c6c-5ab9-4ae5-8a60-627be244e2bc,"Andrew Turay",Andrew,,Turay,722,CPP,"Convention People's Party",808080,/sites/default/files/party-logos/default-party-symbol.jpg,368,c380a710-86c4-45ca-9e5c-06af64110736,2007,Presidential,"National Results",,,,,,"28,610",1.56,"Round 1","Provisional Results",No
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,9404,1a40b111-7b25-4a2c-ac8b-7c75e62de85b,2007,Presidential,"District Results",,Moyamba,,,,"28,454",35.65,"Round 1","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,1978,d10b2225-4520-42eb-9dcf-f308c9a0d123,2018,Presidential,"District Results",,Kono,,,,"28,006",20.07,"Round 1","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,2334,5a18d829-1db9-4e43-a5ed-64d42edc5fcf,2018,Presidential,"District Results",,Kenema,,,,"27,308",11.45,"Round 2","Certified Results",No
32,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Julius Maada Wonie Bio",Julius,"Maada Wonie",Bio,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,2336,7b1c397d-3ac0-415b-833e-350a1e0e1076,2018,Presidential,"District Results",,"Port Loko",,,,"27,084",14.99,"Round 2","Certified Results",No
49,91b27537-979d-426c-ba8a-c3abc330b9f4,"John Karefa-Smart",John,,Karefa-Smart,32,UNPP,"United National People's Party",cccc00,/sites/default/files/party-logos/unpp-party.jpg,893,af61cd9d-e994-4ca3-9174-243ee02acaf7,1996,Presidential,"Regional Results",Eastern,,,,,"26,984",10.42,"Round 2","Certified Results",No
78,9234ea5a-9a3b-4f19-bfdb-d4958d49ec32,"Mohamed Kamarainba Mansaray",Mohamed,Kamarainba,Mansaray,23,ADP,"Alliance Democratic Party",ff339f,/sites/default/files/party-logos/adp-party.jpg,383,8e5f42db-ce55-4754-a46d-6b3cc2373d50,2018,Presidential,"National Results",,,,,,"26,704",1.05,"Round 1","Provisional Results",No
49,91b27537-979d-426c-ba8a-c3abc330b9f4,"John Karefa-Smart",John,,Karefa-Smart,32,UNPP,"United National People's Party",cccc00,/sites/default/files/party-logos/unpp-party.jpg,8566,aada3d40-c7b1-414f-9843-fa9f8f87d2d5,1996,Presidential,"District Results",,"Port Loko",,,,"26,457",39.83,"Round 1","Certified Results",Yes
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,9200,0683ba5d-5f7c-4a54-9901-da2ef2d44dae,2012,Presidential,"District Results",,Kailahun,,,,"26,331",22.56,"Round 1","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,2332,d048ffa7-6bb8-4219-a970-eb004d0e3a6c,2018,Presidential,"District Results",,Bo,,,,"26,145",10.66,"Round 2","Certified Results",No
49,91b27537-979d-426c-ba8a-c3abc330b9f4,"John Karefa-Smart",John,,Karefa-Smart,32,UNPP,"United National People's Party",cccc00,/sites/default/files/party-logos/unpp-party.jpg,8554,d86dfa79-607c-4f39-a45c-21c5195ac0cf,1996,Presidential,"District Results",,Bombali,,,,"25,951",41.12,"Round 1","Certified Results",Yes
318,0a328bf4-b30d-44ca-9bc7-f4d14dfb7900,"Johnny Paul Koroma",Johnny,Paul,Koroma,30,PLP,"Peace and Liberation Party",3e59a9,/sites/default/files/party-logos/PLP.png,9480,0840943d-e502-4c29-add2-315160edc42c,2002,Presidential,"Regional Results",Northern,,,,,"25,813",4.71,"Round 1","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,1819,dc259777-30a5-4fdf-aa5c-a63da26fc262,2018,Presidential,"District Results",,Kenema,,,,"25,727",11.04,"Round 1","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,1803,af0179a2-fc96-4a3f-9275-3a3d30394c20,2018,Presidential,"District Results",,Bo,,,,"24,891",10.29,"Round 1","Certified Results",No
318,0a328bf4-b30d-44ca-9bc7-f4d14dfb7900,"Johnny Paul Koroma",Johnny,Paul,Koroma,30,PLP,"Peace and Liberation Party",3e59a9,/sites/default/files/party-logos/PLP.png,9498,ecd1ce6f-2230-4fa4-a798-987e2355f9b8,2002,Presidential,"Regional Results",Western,,,,,"24,651",8.14,"Round 1","Certified Results",No
354,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,"Solomon Ekuma Dominic Berewa",Solomon,"Ekuma Dominic",Berewa,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9418,e57a247e-3267-420c-8bea-f704edc1ed1a,2007,Presidential,"District Results",,Koinadugu,,,,"23,719",33.30,"Round 1","Certified Results",No
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,9426,6a1576ec-7f53-4f2a-a42c-e98ab09484e2,2007,Presidential,"District Results",,Kenema,,,,"23,647",12.17,"Round 1","Certified Results",No
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,9321,2432d432-c73b-4675-bc67-34c3a84cbe11,2007,Presidential,"Regional Results",Western,,,,,"23,555",5.28,"Round 1","Certified Results",No
41,944b8117-bd7b-4678-885b-5cd237d9ecb8,"Thaimu Bangura",Thaimu,,Bangura,682,PDP,"People's Democratic Party",1E90FF,/sites/default/files/party-logos/pdp-party.jpg,1566,48d7de3d-f0c6-4b1b-a723-f52d90c497a9,1996,Presidential,"District Results",,"Port Loko",,,,"23,087",34.76,"Round 1","Certified Results",No
45,351d7c21-45eb-4f71-8658-c463673b75c4,"Ahmad Tejan Kabbah",Ahmad,Tejan,Kabbah,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9612,69cb410f-ed21-4833-879f-4f45d0d059bf,2002,Presidential,"District Results",,Bombali,,,,"22,918",15.08,"Round 1","Certified Results",No
92,c282f65c-7bcd-443a-bfbb-2875072a1d79,"Joshua Albert Carew",Joshua,Albert,Carew,,,,,,377,c42c5a32-0b74-491b-b2e0-527db4355686,2012,Presidential,"National Results",,,,,,"22,863",1.02,"Round 1","Provisional Results",No
91,cda5ea29-d656-48ce-bfe3-33a27c058e4e,"Ernest Bai Koroma",Ernest,Bai,Koroma,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,9586,c5d3a012-a6f7-47e0-ac29-7acf017f239f,2002,Presidential,"District Results",,Kambia,,,,"22,838",29.39,"Round 1","Certified Results",No
32,c6a97d3a-10b4-4d4c-a0b7-7acb5fc4397d,"Julius Maada Wonie Bio",Julius,"Maada Wonie",Bio,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,2340,db609fb4-22a5-4453-b7b2-b0297743a615,2018,Presidential,"District Results",,Tonkolili,,,,"22,748",13.68,"Round 2","Certified Results",No
354,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,"Solomon Ekuma Dominic Berewa",Solomon,"Ekuma Dominic",Berewa,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9397,17ba5c4d-a909-4fa5-b159-517464f6dd5d,2007,Presidential,"District Results",,"Port Loko",,,,"22,649",15.34,"Round 1","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,2359,9d3809be-f0e4-4758-ba26-e7b0a31ec18e,2018,Presidential,"District Results",,Falaba,,,,"22,562",57.23,"Round 2","Certified Results",Yes
354,c0b6ee2f-4a60-48d0-b5d6-eeab6615a96c,"Solomon Ekuma Dominic Berewa",Solomon,"Ekuma Dominic",Berewa,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9377,9a86b8a1-5c23-4f04-a861-bbe14939c308,2007,Presidential,"District Results",,"Western Rural",,,,"21,756",27.68,"Round 1","Certified Results",No
45,351d7c21-45eb-4f71-8658-c463673b75c4,"Ahmad Tejan Kabbah",Ahmad,Tejan,Kabbah,20,SLPP,"Sierra Leone Peoples Party",009900,/sites/default/files/party-logos/slpp-party.jpg,9524,e0bfd656-ff07-4c51-94db-bbfd5e521296,2002,Presidential,"District Results",,Tonkolili,,,,"21,531",16.16,"Round 1","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,2346,52538730-790a-4d3a-9ae6-db13a29c9100,2018,Presidential,"District Results",,Moyamba,,,,"21,045",17.91,"Round 2","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,1961,d1485304-e5f4-477a-9a39-24c618308f1b,2018,Presidential,"District Results",,Moyamba,,,,"20,846",17.88,"Round 1","Certified Results",No
77,80f3c628-b2b6-4e9e-ab40-fbb3a5cd28e5,"Kandeh Kolleh Yumkella",Kandeh,Kolleh,Yumkella,22,NGC,"National Grand Coalition",4b0082,/sites/default/files/party-logos/ngc-party-logo.jpeg,1914,86c0d3f2-a0c3-4231-b8ab-2bdf5f83e4a7,2018,Presidential,"District Results",,"Port Loko",,,,"20,361",11.74,"Round 1","Certified Results",No
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,9123,0d2eb405-9774-4801-9199-5715850a98e9,2012,Presidential,"Regional Results",Southern,,,,,"20,157",4.35,"Round 1","Certified Results",No
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,9371,3f54bd84-28b5-4597-bf14-53df2e717f19,2007,Presidential,"District Results",,"Western Urban",,,,"20,082",5.47,"Round 1","Certified Results",No
49,91b27537-979d-426c-ba8a-c3abc330b9f4,"John Karefa-Smart",John,,Karefa-Smart,32,UNPP,"United National People's Party",cccc00,/sites/default/files/party-logos/unpp-party.jpg,359,d0fac24e-8de9-4034-90fd-f663dff55253,2002,Presidential,"National Results",,,,,,"19,847",1.04,"Round 1","Provisional Results",No
49,91b27537-979d-426c-ba8a-c3abc330b9f4,"John Karefa-Smart",John,,Karefa-Smart,32,UNPP,"United National People's Party",cccc00,/sites/default/files/party-logos/unpp-party.jpg,9613,f05ba8b6-649a-44e6-aab9-1723ee291e86,2002,Presidential,"District Results",,Bombali,,,,"19,847",13.06,"Round 1","Certified Results",No
85,54b03b01-ae07-4638-aba4-6044068d2d15,"Charles Francis Kondo Margai",Charles,"Francis Kondo",Margai,26,PMDC,"Peoples Movement for Democratic Change",f3881e,/sites/default/files/party-logos/pmdc-party.jpg,9440,ed7a8f22-be29-4012-af92-fcd014f272cf,2007,Presidential,"District Results",,Kailahun,,,,"19,721",14.88,"Round 1","Certified Results",No
33,8db3e207-7f16-4c2e-a783-94b8136fead7,"Samura Mathew Wilson Kamara",Samura,"Mathew Wilson",Kamara,19,APC,"All Peoples Congress",FF333C,/sites/default/files/party-logos/apc-party.jpg,2127,31244f90-0a99-41d9-b24a-b948f9a546de,2018,Presidential,"District Results",,Falaba,,,,"19,696",46.14,"Round 1","Certified Results",Yes
